asin,title,price,original_price,discount,rating,reviews_count,image_url,url,prime,delivery,sponsored
B0D2DMQPD2,amazon basics Back Case Cover for Motorola Edge 50 Pro 5G | Compatible for Motorola Edge 50 Pro 5G Back Case Cover | Case Cover with Camera Protection | (TPU + PC | Translucent Purple),179.0,899.0,80,4.1,99,https://m.media-amazon.com/images/I/71f6pnZRHLL._AC_UL320_.jpg,,False,,False
B096HL7ZHV,Spigen Tough Armor Back Cover Case Compatible with iPhone 13 Pro Max (TPU + Poly Carbonate | Black),1799.0,3599.0,50,4.4,5701,https://m.media-amazon.com/images/I/612EB56dGwL._AC_UL320_.jpg,,True,,False
B0BHTZ9QXG,Amazon Brand- Solimo Flip for Realme 6 Pro (Leather_Green),,,,4.1,5,https://m.media-amazon.com/images/I/81pYl4A1Z0L._AC_UL320_.jpg,,False,,False
B0DRD6GRJ9,Sounce iPhone 16 Pro Case Cover with Ultra-Hybrid Crystal Clear | Camera Protection Bump | Shockproof Design | Hard Clear Back | Bumper Case Cover for iPhone 16 Pro (Transparent),199.0,999.0,80,4.3,551,https://m.media-amazon.com/images/I/71T7O2LvhyL._AC_UL320_.jpg,,False,,False
B0BHTZS8KS,Amazon Brand- Solimo Flip for Realme 3 Pro (Leather_Green),199.0,499.0,60,4.4,13,https://m.media-amazon.com/images/I/81KAEItAB0L._AC_UL320_.jpg,,False,,False
B0BJKFNHNG,Amazon Brand - Solimo Mobile Cover for Xiaomi Redmi Note 8 Pro (Polycarbonate_Matte Black),209.0,499.0,58,4.1,569,https://m.media-amazon.com/images/I/717HEI4qViL._AC_UY218_.jpg,,False,,True
B07RLBZ2R3,Zapcase Back Cover Case for Samsung Galaxy A10 | Compatible for Samsung Galaxy A10 Back Cover Case | 360 Degree Protection | Soft and Flexible (TPU | Matte Black),149.0,399.0,63,4.3,134,https://m.media-amazon.com/images/I/81C0DjK778L._AC_UY218_.jpg,,False,,True
B0DYPD6X2Y,"TheGiftKart Back Cover Soft Case for Samsung Galaxy A36 5G | Best Camera Protection | Inbuilt Dust Plugs & Anti-Slip Grip | Ultra Clear Slim Back Cover Case for Samsung A36 5G (Silicone, Transparent)",259.0,999.0,74,,,https://m.media-amazon.com/images/I/51K0gU3sz-L._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Protection-Anti-Slip-Silicone-Transparent/dp/B0DYPD6X2Y/ref=sr_1_179?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.LYmR-zlmWnqqt8Wg0IvMrkkGDYtOZJq8s5Bl-sIxDouDiIrH3F35m93TOryCmKfMrNGkXbYBHgcidc0dN0_qbiH88iH5xsNpZzKUBreqJ88dVoKKLLk_GHrWmkWUJoylK38yDTg7yuDpUiQDDeuT8uZAEB98potI4k7nujoQNiMpHPdbTRzqYC9rGCA7Cw792ruYCnudO5yykk2zJCQ-L1SvE5QmjDIC0xJP9dhwEoY.DRu8UcBJbylU3tdltI415YROvOaNUQrQUlxkVDA4aV0&dib_tag=se&keywords=mobile+back+cover&qid=1741417189&sprefix=mobile+back+cover%2Caps%2C256&sr=8-179&xpid=MRsRi1WTN-hc0,False,,False
B0D6B7VDVC,"TheGiftKart Hybrid ShockProof Back Cover Case for Samsung Galaxy A35 5G | Stylish Camera Border | Electroplated Buttons | Crystal Clear Hard Back Case for Samsung A35 5G (TPU & PC, Transparent Bumper)",295.0,999.0,70,4.5,128,https://m.media-amazon.com/images/I/61Z+9aYsWdL._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-ShockProof-Samsung-Electroplated-Transparent/dp/B0D6B7VDVC/ref=sr_1_180?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.LYmR-zlmWnqqt8Wg0IvMrkkGDYtOZJq8s5Bl-sIxDouDiIrH3F35m93TOryCmKfMrNGkXbYBHgcidc0dN0_qbiH88iH5xsNpZzKUBreqJ88dVoKKLLk_GHrWmkWUJoylK38yDTg7yuDpUiQDDeuT8uZAEB98potI4k7nujoQNiMpHPdbTRzqYC9rGCA7Cw792ruYCnudO5yykk2zJCQ-L1SvE5QmjDIC0xJP9dhwEoY.DRu8UcBJbylU3tdltI415YROvOaNUQrQUlxkVDA4aV0&dib_tag=se&keywords=mobile+back+cover&qid=1741417189&sprefix=mobile+back+cover%2Caps%2C256&sr=8-180&xpid=MRsRi1WTN-hc0,False,,False
B09BZP398B,TheGiftKart Back Cover for Samsung M31 / F41 / M31 Prime (Poly Carbonate Polymer | Greyish Blue),299.0,999.0,70,4.4,4938,https://m.media-amazon.com/images/I/61NmI8H0WZL._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Samsung-Kickstand-Protection-Greyish/dp/B09BZP398B/ref=sr_1_181?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.LYmR-zlmWnqqt8Wg0IvMrkkGDYtOZJq8s5Bl-sIxDouDiIrH3F35m93TOryCmKfMrNGkXbYBHgcidc0dN0_qbiH88iH5xsNpZzKUBreqJ88dVoKKLLk_GHrWmkWUJoylK38yDTg7yuDpUiQDDeuT8uZAEB98potI4k7nujoQNiMpHPdbTRzqYC9rGCA7Cw792ruYCnudO5yykk2zJCQ-L1SvE5QmjDIC0xJP9dhwEoY.DRu8UcBJbylU3tdltI415YROvOaNUQrQUlxkVDA4aV0&dib_tag=se&keywords=mobile+back+cover&qid=1741417189&sprefix=mobile+back+cover%2Caps%2C256&sr=8-181&xpid=MRsRi1WTN-hc0,False,,False
B0BZ8LMMHG,Pikkme Mi A3 Back Cover |Hybrid Shock Proof | Matte Soft Silicon Flexible | Back Case for Xiaomi Mi A3 (Blue),149.0,999.0,85,4.2,63,https://m.media-amazon.com/images/I/71URGBENHiL._AC_UY218_.jpg,https://www.amazon.in/Pikkme-Hybrid-Silicon-Flexible-Xiaomi/dp/B0BZ8LMMHG/ref=sr_1_182?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.LYmR-zlmWnqqt8Wg0IvMrkkGDYtOZJq8s5Bl-sIxDouDiIrH3F35m93TOryCmKfMrNGkXbYBHgcidc0dN0_qbiH88iH5xsNpZzKUBreqJ88dVoKKLLk_GHrWmkWUJoylK38yDTg7yuDpUiQDDeuT8uZAEB98potI4k7nujoQNiMpHPdbTRzqYC9rGCA7Cw792ruYCnudO5yykk2zJCQ-L1SvE5QmjDIC0xJP9dhwEoY.DRu8UcBJbylU3tdltI415YROvOaNUQrQUlxkVDA4aV0&dib_tag=se&keywords=mobile+back+cover&qid=1741417189&sprefix=mobile+back+cover%2Caps%2C256&sr=8-182&xpid=MRsRi1WTN-hc0,False,,False
B08K4B3V2T,CEDO Redmi 9A / 9i / 9A Sport / 9i Sport Back Cover | Camera Bump Protection & Ultra Slim | Matte Soft Silicon Shock Proof Rubberised Back Case Cover (Black),149.0,999.0,85,4.1,3169,https://m.media-amazon.com/images/I/613cwcxA-rL._AC_UY218_.jpg,https://www.amazon.in/CEDO-Redmi-9A-Protection-Rubberised/dp/B08K4B3V2T/ref=sr_1_183?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.LYmR-zlmWnqqt8Wg0IvMrkkGDYtOZJq8s5Bl-sIxDouDiIrH3F35m93TOryCmKfMrNGkXbYBHgcidc0dN0_qbiH88iH5xsNpZzKUBreqJ88dVoKKLLk_GHrWmkWUJoylK38yDTg7yuDpUiQDDeuT8uZAEB98potI4k7nujoQNiMpHPdbTRzqYC9rGCA7Cw792ruYCnudO5yykk2zJCQ-L1SvE5QmjDIC0xJP9dhwEoY.DRu8UcBJbylU3tdltI415YROvOaNUQrQUlxkVDA4aV0&dib_tag=se&keywords=mobile+back+cover&qid=1741417189&sprefix=mobile+back+cover%2Caps%2C256&sr=8-183&xpid=MRsRi1WTN-hc0,False,,False
B0DYJBM1HT,AESTMO Tough Armor Realme 14 Pro Plus 5G Bumper Back Case Cover | Ring Holder & Sliding Camera Cover | 360 Degree Protection Back Case Cover for Realme 14 Pro Plus 5G (Black),399.0,999.0,60,5.0,2,https://m.media-amazon.com/images/I/61kKqn6Xe-L._AC_UY218_.jpg,https://www.amazon.in/AESTMO-Realme-14-Pro-Plus/dp/B0DYJBM1HT/ref=sr_1_184?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.LYmR-zlmWnqqt8Wg0IvMrkkGDYtOZJq8s5Bl-sIxDouDiIrH3F35m93TOryCmKfMrNGkXbYBHgcidc0dN0_qbiH88iH5xsNpZzKUBreqJ88dVoKKLLk_GHrWmkWUJoylK38yDTg7yuDpUiQDDeuT8uZAEB98potI4k7nujoQNiMpHPdbTRzqYC9rGCA7Cw792ruYCnudO5yykk2zJCQ-L1SvE5QmjDIC0xJP9dhwEoY.DRu8UcBJbylU3tdltI415YROvOaNUQrQUlxkVDA4aV0&dib_tag=se&keywords=mobile+back+cover&qid=1741417189&sprefix=mobile+back+cover%2Caps%2C256&sr=8-184&xpid=MRsRi1WTN-hc0,False,,False
B0D3X69956,"TheGiftKart Crystal Clear Back Cover Case for Motorola Moto Edge 50 Fusion 5G | 360 Degree Protection | Protective Design | Transparent Back Cover Case for Moto Edge 50 Fusion (PC & TPU, Black Bumper)",199.0,999.0,80,4.3,339,https://m.media-amazon.com/images/I/51q9E6mPQ7L._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Motorola-Protection-Protective-Transparent/dp/B0D3X69956/ref=sr_1_185?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.LYmR-zlmWnqqt8Wg0IvMrkkGDYtOZJq8s5Bl-sIxDouDiIrH3F35m93TOryCmKfMrNGkXbYBHgcidc0dN0_qbiH88iH5xsNpZzKUBreqJ88dVoKKLLk_GHrWmkWUJoylK38yDTg7yuDpUiQDDeuT8uZAEB98potI4k7nujoQNiMpHPdbTRzqYC9rGCA7Cw792ruYCnudO5yykk2zJCQ-L1SvE5QmjDIC0xJP9dhwEoY.DRu8UcBJbylU3tdltI415YROvOaNUQrQUlxkVDA4aV0&dib_tag=se&keywords=mobile+back+cover&qid=1741417189&sprefix=mobile+back+cover%2Caps%2C256&sr=8-185&xpid=MRsRi1WTN-hc0,False,,False
B0CF2MHYGQ,Pikkme OnePlus Nord Ce 2 Lite 5G Back Cover | Crystal Clear Transparent Back | Ultra Hybrid | Full Camera Protection | Raised Edge | Bumper Back Case (Black),149.0,999.0,85,4.1,43,https://m.media-amazon.com/images/I/61pE34E-kTL._AC_UY218_.jpg,https://www.amazon.in/Pikkme-OnePlus-Crystal-Transparent-Protection/dp/B0CF2MHYGQ/ref=sr_1_186?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.LYmR-zlmWnqqt8Wg0IvMrkkGDYtOZJq8s5Bl-sIxDouDiIrH3F35m93TOryCmKfMrNGkXbYBHgcidc0dN0_qbiH88iH5xsNpZzKUBreqJ88dVoKKLLk_GHrWmkWUJoylK38yDTg7yuDpUiQDDeuT8uZAEB98potI4k7nujoQNiMpHPdbTRzqYC9rGCA7Cw792ruYCnudO5yykk2zJCQ-L1SvE5QmjDIC0xJP9dhwEoY.DRu8UcBJbylU3tdltI415YROvOaNUQrQUlxkVDA4aV0&dib_tag=se&keywords=mobile+back+cover&qid=1741417189&sprefix=mobile+back+cover%2Caps%2C256&sr=8-186&xpid=MRsRi1WTN-hc0,False,,False
B0DT1HT9Q6,TOUCCH Samsung Galaxy M31 Prime / F41 / M31 Hybrid Clear Back Case | Shock Proof & Camera Protection | Silicone Frame Transparent Cover for Samsung M31 Prime / F41 / M31 | Rubberised - Black,179.0,999.0,82,,,https://m.media-amazon.com/images/I/41pgzZrIrRL._AC_UY218_.jpg,,False,,True
B0DRGXBF8M,TOUCCH Samsung Galaxy M31 / F41 / M31 Prime Soft Silicone Back Case| Shock Proof Design & Camera Protection | Premium Cover (Microfiber Lining) for Samsung Galaxy M31| Matte Silicone - Black,149.0,999.0,85,5.0,2,https://m.media-amazon.com/images/I/61kxdt57vyL._AC_UY218_.jpg,,False,,True
B09TBDN9YB,Czartech Back Cover Case for Samsung Galaxy S22 Ultra 5G Clear Case Transparent (TPU + Tough Polycarbonate Back I 8 feet Drop Protection Tested),475.0,1099.0,57,4.1,1135,https://m.media-amazon.com/images/I/81QEa9oNeCL._AC_UL320_.jpg,,False,,False
B09SCSKRGF,Pikkme Mi Redmi 9 Power Back Cover Soft Matte Liquid Silicone TPU | Camera Protection | Shockproof Slim Back Case for Mi Redmi 9 Power (Green),199.0,999.0,80,4.1,433,https://m.media-amazon.com/images/I/518XFzzaAYL._AC_UL320_.jpg,,False,,False
B0C3H3J665,Zapcase Back Case Cover for Google Pixel 7A | Compatible for Google Pixel 7A Back Case Cover | Matte Soft Flexible Silicon | Liquid Silicon Case for Google Pixel 7A with Camera Protection | Lavender,299.0,899.0,67,4.1,146,https://m.media-amazon.com/images/I/81OcgCusm+L._AC_UL320_.jpg,,False,,False
B0BYNNSC1J,Zapcase Back Case Cover for iPhone XR | Compatible for iPhone XR Back Case Cover | Scratch-Resistant Back Case Cover | Navy Blue,279.0,899.0,69,4.3,707,https://m.media-amazon.com/images/I/718l-v6LO2L._AC_UL320_.jpg,,False,,False
B09Z844B9P,Winble Silicone Back Case Cover For Samsung Galaxy M53 5G Back Cover Camera Protection Soft Silicon Protective Back Cover Designed For Samsung Galaxy M53 5G (Red),289.0,999.0,71,4.1,387,https://m.media-amazon.com/images/I/61JdM6FFzSL._AC_UL320_.jpg,,False,,False
B0CN5J332B,Plus Puffer Case Camera Protection Soft Back Cover for Redmi 12 5G - Black,99.0,499.0,80,4.0,122,https://m.media-amazon.com/images/I/61Crga3-noL._AC_UY218_.jpg,https://www.amazon.in/Plus-Protection-Redmi-12-5G/dp/B0CN5J332B/ref=sr_1_189?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.LYmR-zlmWnqqt8Wg0IvMrkkGDYtOZJq8s5Bl-sIxDouDiIrH3F35m93TOryCmKfMrNGkXbYBHgcidc0dN0_qbiH88iH5xsNpZzKUBreqJ88dVoKKLLk_GHrWmkWUJoylK38yDTg7yuDpUiQDDeuT8uZAEB98potI4k7nujoQNiMpHPdbTRzqYC9rGCA7Cw792ruYCnudO5yykk2zJCQ-L1SvE5QmjDIC0xJP9dhwEoY.DRu8UcBJbylU3tdltI415YROvOaNUQrQUlxkVDA4aV0&dib_tag=se&keywords=mobile+back+cover&qid=1741417189&sprefix=mobile+back+cover%2Caps%2C256&sr=8-189&xpid=MRsRi1WTN-hc0,False,,False
B0BMWZMHVP,Pikkme Samsung Galaxy A21s Back Cover Soft Matte Liquid Silicone TPU | Camera Protection | Shockproof Slim Back Case for Samsung Galaxy A21s (Blue),199.0,999.0,80,4.3,339,https://m.media-amazon.com/images/I/51t8+I0xzeL._AC_UY218_.jpg,https://www.amazon.in/Pikkme-Samsung-Silicone-Protection-Shockproof/dp/B0BMWZMHVP/ref=sr_1_190?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.LYmR-zlmWnqqt8Wg0IvMrkkGDYtOZJq8s5Bl-sIxDouDiIrH3F35m93TOryCmKfMrNGkXbYBHgcidc0dN0_qbiH88iH5xsNpZzKUBreqJ88dVoKKLLk_GHrWmkWUJoylK38yDTg7yuDpUiQDDeuT8uZAEB98potI4k7nujoQNiMpHPdbTRzqYC9rGCA7Cw792ruYCnudO5yykk2zJCQ-L1SvE5QmjDIC0xJP9dhwEoY.DRu8UcBJbylU3tdltI415YROvOaNUQrQUlxkVDA4aV0&dib_tag=se&keywords=mobile+back+cover&qid=1741417189&sprefix=mobile+back+cover%2Caps%2C256&sr=8-190&xpid=MRsRi1WTN-hc0,False,,False
B0DR736TQ1,"TheGiftKart Hybrid Matte Frosted Back Cover Case for Samsung Galaxy S23 Ultra 5G Compatible with MagSafe | Built-In Stand | ShockProof Hard Cover for Samsung S23 Ultra 5G (PC & TPU, Translucent Black)",499.0,999.0,50,4.4,908,https://m.media-amazon.com/images/I/51KShFJbcxL._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Frosted-Compatible-ShockProof-Translucent/dp/B0DR736TQ1/ref=sr_1_191?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.LYmR-zlmWnqqt8Wg0IvMrkkGDYtOZJq8s5Bl-sIxDouDiIrH3F35m93TOryCmKfMrNGkXbYBHgcidc0dN0_qbiH88iH5xsNpZzKUBreqJ88dVoKKLLk_GHrWmkWUJoylK38yDTg7yuDpUiQDDeuT8uZAEB98potI4k7nujoQNiMpHPdbTRzqYC9rGCA7Cw792ruYCnudO5yykk2zJCQ-L1SvE5QmjDIC0xJP9dhwEoY.DRu8UcBJbylU3tdltI415YROvOaNUQrQUlxkVDA4aV0&dib_tag=se&keywords=mobile+back+cover&qid=1741417189&sprefix=mobile+back+cover%2Caps%2C256&sr=8-191&xpid=MRsRi1WTN-hc0,False,,False
B0DK3RGXVK,Amazon Brand - Solimo Back Cover for Google Pixel 8 (5G) (Flexible|Silicone|Transparent|Full Camera Protection),99.0,249.0,60,4.1,28,https://m.media-amazon.com/images/I/51oXHM2dE8L._AC_UY218_.jpg,https://www.amazon.in/Amazon-Brand-Flexible-Transparent-Protection/dp/B0DK3RGXVK/ref=sr_1_192?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.LYmR-zlmWnqqt8Wg0IvMrkkGDYtOZJq8s5Bl-sIxDouDiIrH3F35m93TOryCmKfMrNGkXbYBHgcidc0dN0_qbiH88iH5xsNpZzKUBreqJ88dVoKKLLk_GHrWmkWUJoylK38yDTg7yuDpUiQDDeuT8uZAEB98potI4k7nujoQNiMpHPdbTRzqYC9rGCA7Cw792ruYCnudO5yykk2zJCQ-L1SvE5QmjDIC0xJP9dhwEoY.DRu8UcBJbylU3tdltI415YROvOaNUQrQUlxkVDA4aV0&dib_tag=se&keywords=mobile+back+cover&qid=1741417189&sprefix=mobile+back+cover%2Caps%2C256&sr=8-192&xpid=MRsRi1WTN-hc0,False,,False
B08XXTZGKH,TheGiftKart Back Cover For Samsung Galaxy M12 / F12 / A12 ( Poly Carbonate|Black ),299.0,999.0,70,4.4,3721,https://m.media-amazon.com/images/I/61x+-3Ap0nL._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Polycarbonate-Samsung-Galaxy-Carbon/dp/B08XXTZGKH/ref=sr_1_193?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.LYmR-zlmWnqqt8Wg0IvMrkkGDYtOZJq8s5Bl-sIxDouDiIrH3F35m93TOryCmKfMrNGkXbYBHgcidc0dN0_qbiH88iH5xsNpZzKUBreqJ88dVoKKLLk_GHrWmkWUJoylK38yDTg7yuDpUiQDDeuT8uZAEB98potI4k7nujoQNiMpHPdbTRzqYC9rGCA7Cw792ruYCnudO5yykk2zJCQ-L1SvE5QmjDIC0xJP9dhwEoY.DRu8UcBJbylU3tdltI415YROvOaNUQrQUlxkVDA4aV0&dib_tag=se&keywords=mobile+back+cover&qid=1741417189&sprefix=mobile+back+cover%2Caps%2C256&sr=8-193&xpid=MRsRi1WTN-hc0,False,,False
B09TKNS4WD,Tough Lee Back Cover Case for Mi Xiaomi 11i 5G / Xiaomi 11i Hypercharge 5G (Silicon|Transparent),139.0,999.0,86,4.2,373,https://m.media-amazon.com/images/I/51E58abSIbL._AC_UY218_.jpg,https://www.amazon.in/Tough-Lee-Xiaomi-11i-Hypercharge/dp/B09TKNS4WD/ref=sr_1_194?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.LYmR-zlmWnqqt8Wg0IvMrkkGDYtOZJq8s5Bl-sIxDouDiIrH3F35m93TOryCmKfMrNGkXbYBHgcidc0dN0_qbiH88iH5xsNpZzKUBreqJ88dVoKKLLk_GHrWmkWUJoylK38yDTg7yuDpUiQDDeuT8uZAEB98potI4k7nujoQNiMpHPdbTRzqYC9rGCA7Cw792ruYCnudO5yykk2zJCQ-L1SvE5QmjDIC0xJP9dhwEoY.DRu8UcBJbylU3tdltI415YROvOaNUQrQUlxkVDA4aV0&dib_tag=se&keywords=mobile+back+cover&qid=1741417189&sprefix=mobile+back+cover%2Caps%2C256&sr=8-194&xpid=MRsRi1WTN-hc0,False,,False
B0CR7GGKHH,"TheGiftKart Ultra-Hybrid Clear Back Case Cover for Samsung Galaxy S24 Ultra 5G | Shockproof Design | Camera Protection Bump | Hard Clear Back Cover for Samsung S24 Ultra 5G (PC & TPU, Transparent)",349.0,999.0,65,4.3,251,https://m.media-amazon.com/images/I/61T1+3eNfsL._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Ultra-Hybrid-Samsung-S24-Ultra/dp/B0CR7GGKHH/ref=sr_1_195?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.LYmR-zlmWnqqt8Wg0IvMrkkGDYtOZJq8s5Bl-sIxDouDiIrH3F35m93TOryCmKfMrNGkXbYBHgcidc0dN0_qbiH88iH5xsNpZzKUBreqJ88dVoKKLLk_GHrWmkWUJoylK38yDTg7yuDpUiQDDeuT8uZAEB98potI4k7nujoQNiMpHPdbTRzqYC9rGCA7Cw792ruYCnudO5yykk2zJCQ-L1SvE5QmjDIC0xJP9dhwEoY.DRu8UcBJbylU3tdltI415YROvOaNUQrQUlxkVDA4aV0&dib_tag=se&keywords=mobile+back+cover&qid=1741417189&sprefix=mobile+back+cover%2Caps%2C256&sr=8-195&xpid=MRsRi1WTN-hc0,False,,False
B0D2P2SZ4M,"TheGiftKart Shockproof Crystal Clear Back Cover Case for Motorola Moto Edge 50 Pro 5G | 360 Degree Protection | Transparent Cover for Moto Edge 50 Pro 5G (PC & TPU, Transparent Bumper)",299.0,999.0,70,4.3,495,https://m.media-amazon.com/images/I/61EiCRKnVdL._AC_UY218_.jpg,https://www.amazon.in/TheGiftKart-Moto-Edge-Pro-Transparent/dp/B0D2P2SZ4M/ref=sr_1_196?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.LYmR-zlmWnqqt8Wg0IvMrkkGDYtOZJq8s5Bl-sIxDouDiIrH3F35m93TOryCmKfMrNGkXbYBHgcidc0dN0_qbiH88iH5xsNpZzKUBreqJ88dVoKKLLk_GHrWmkWUJoylK38yDTg7yuDpUiQDDeuT8uZAEB98potI4k7nujoQNiMpHPdbTRzqYC9rGCA7Cw792ruYCnudO5yykk2zJCQ-L1SvE5QmjDIC0xJP9dhwEoY.DRu8UcBJbylU3tdltI415YROvOaNUQrQUlxkVDA4aV0&dib_tag=se&keywords=mobile+back+cover&qid=1741417189&sprefix=mobile+back+cover%2Caps%2C256&sr=8-196&xpid=MRsRi1WTN-hc0,False,,False
B0927RG19F,Pikkme Samsung Galaxy M31 / M31 Prime / F41 Back Cover | D5 Tough Armor Bumper | 360 Protection Case | Ring Holder Stand Case (Black),299.0,999.0,70,4.2,257,https://m.media-amazon.com/images/I/61UchMnVakL._AC_UY218_.jpg,,False,,True
B0DY87YQDB,Accesorios Denim & Leather Flip Cover for Apple iPhone 15 | Inbuilt Stand & Pockets | Premium Leather Mobile Phone Case iPhone 15 (Blue),699.0,1499.0,53,,,https://m.media-amazon.com/images/I/81eqred2y8L._AC_UY218_.jpg,,False,,True
B09PBMS7V7,"Golden Sand Cover Vegan Leather Texture Series Shockproof Armor TPU Case Back Cover for Xiaomi 11i, Xiaomi 11i HyperCharge 5G Mobile Phone, Black",599.0,1199.0,50,4.2,48,https://m.media-amazon.com/images/I/71c18FBBPJL._AC_UL320_.jpg,,False,,False
B0DRDZJM7P,Sounce iPhone 16 Pro Max Case Cover with Ultra-Hybrid Crystal Clear | Camera Protection Bump | Shockproof Design | Hard Clear Back | Bumper Case Cover for iPhone 16 Pro Max (Transparent),199.0,999.0,80,4.3,551,https://m.media-amazon.com/images/I/71Bxo+30lCL._AC_UL320_.jpg,,False,,False
B089B7R91H,"Amazon Brand - Solimo Back Cover Case For Samsung M31,Samsung Galaxy M31 Prime,Samsung F41|Compatible For Samsung M31,Samsung M31 Prime,Samsung F41 Back Case|Soft And Flexible(Tpu|Matte Black)",149.0,499.0,70,4.1,1016,https://m.media-amazon.com/images/I/71JtBCizI0L._AC_UL320_.jpg,,False,,False
B082DP1NV3,Amazon Brand - Solimo Silicone Back Cover For Samsung Galaxy A50S / Samsung Galaxy A50 / Samsung Galaxy A30S (Transparent),139.0,399.0,65,4.0,2249,https://m.media-amazon.com/images/I/51Mw2XKDBUL._AC_UL320_.jpg,,False,,False
B089B7QKFG,Amazon Brand - Solimo Back Cover Case for Asus Zenfone Max Pro M1 | Compatible for Asus Zenfone Max Pro M1 Back Cover Case | 360 Degree Protection | Soft and Flexible (TPU | Matte Black),149.0,299.0,50,4.2,2895,https://m.media-amazon.com/images/I/81Yh-PD8xrL._AC_UL320_.jpg,,False,,False
B0CJYJ8FRN,"DailyObjects Polycarbonate Case For iPhone 15 Compatible With Mag-Safe Wireless Charging,Hybrid Clear Slim Shockproof Back Cover",,,,3.9,195,https://m.media-amazon.com/images/I/51UFHogee+L._AC_UY218_.jpg,,False,,True
B0CC1KB543,"ESR for iPhone 15 Case, Compatible with MagSafe, Military-Grade Protection, Yellowing Resistant, Scratch-Resistant TPU Back, Magnetic Phone Case for iPhone 15, Classic Series, Frosted Black",1519.0,2299.0,34,3.8,5842,https://m.media-amazon.com/images/I/71k1xRNWiSL._AC_UY218_.jpg,,False,,True
B0DVCCGLQ7,AESTMO Back Case Cover for Motorola Moto Edge 50 Pro 5G Cover| Cute Fun Cartoon 3D Ball |Coffee Silicone Case|Full Body Protection|Camera Protection Back Cover for Motorola Moto Edge 50 Pro 5G (Black),299.0,999.0,70,5.0,1,https://m.media-amazon.com/images/I/510S8K7IPqL._AC_UY218_.jpg,https://www.amazon.in/AESTMO-Motorola-Cartoon-Silicone-Protection/dp/B0DVCCGLQ7/ref=sr_1_211?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.LXMAblsMHDjiuoT3hLu-A5Q1xpWfkHxOTEYZtMcN4QmLTFSxr1ncVglmELhtkYTFGSn36l1Y5m91MDf2wIcknOOg0kZLJYfR1lItITaH89dUmlNp-tWsaZmKNY6mfke9xxZvQ4NNB9o6GvZ0wJsuAueuNz0P8-3FxDen0j6lLm__lfZQ3O_qUE7ituWAjv23NWQYu20n1lbeRGOChS7dLkEgMrRj-IqN-vfunkzau0A.zi7T2Bnyi3z_ABMRvsXzi1eeuEImYrfHFgxtzIS33Qk&dib_tag=se&keywords=mobile+back+cover&qid=1741417200&sprefix=mobile+back+cover%2Caps%2C256&sr=8-211&xpid=MRsRi1WTN-hc0,False,,False
B0BBVCCDNF,LIRAMARK Silicone Soft Back Cover Case for Oppo A31 / Oppo A8 (Silicone Black),159.0,599.0,73,4.4,125,https://m.media-amazon.com/images/I/51mdfrF1XIL._AC_UY218_.jpg,https://www.amazon.in/LIRAMARK-Silicone-Soft-Cover-Black/dp/B0BBVCCDNF/ref=sr_1_212?crid=25XU9TQTOELDW&dib=eyJ2IjoiMSJ9.LXMAblsMHDjiuoT3hLu-A5Q1xpWfkHxOTEYZtMcN4QmLTFSxr1ncVglmELhtkYTFGSn36l1Y5m91MDf2wIcknOOg0kZLJYfR1lItITaH89dUmlNp-tWsaZmKNY6mfke9xxZvQ4NNB9o6GvZ0wJsuAueuNz0P8-3FxDen0j6lLm__lfZQ3O_qUE7ituWAjv23NWQYu20n1lbeRGOChS7dLkEgMrRj-IqN-vfunkzau0A.zi7T2Bnyi3z_ABMRvsXzi1eeuEImYrfHFgxtzIS33Qk&dib_tag=se&keywords=mobile+back+cover&qid=1741417200&sprefix=mobile+back+cover%2Caps%2C256&sr=8-212&xpid=MRsRi1WTN-hc0,False,,False
